in O
Nepal I-LOC
's O
western O
districts _RARE_
, O
officials O
said O
on O
Tuesday O
. O
The O
Maoists _RARE_
oppose O
multi-party _RARE_
democracy O
and O
want O
to O
establish O
a O
communist O
state O
. O
But O
the O
Nepali I-MISC
government O
said O
the O
insurgents _RARE_
must O
give O
up O
violence O
before O
it O
negotiates _RARE_
with O
them O
. O
" O
They O
( O
the O
insurgents _RARE_
) O
should O
first O
give O
up O
their O
violent O
activities O
, O
" O
Home O
( O
Interior O
) O
Minister O
Khum _RARE_
Bahadur _RARE_
Khadga _RARE_
said O
. O
About O
54 O
people O
have O
died O
in O
Maoist I-MISC
insurgent _RARE_
activity O
and O
in O
police O
action O
against O
them O
since O
February O
, O
officials O
said O
. O
Nepali I-MISC
opposition O
parties O
have O
accused O
the O
police O
of O
having O
killed O
more O
people O
than O
the O
insurgents _RARE_
. O
Some O
human O
rights O
groups O
have O
criticised O
the O
government O
's O
handling O
of O
the O
situation O
. O
In O
a O
speech O
in O
parliament O
on O
Tuesday O
, O
Khadga _RARE_
challenged _RARE_
the O
Maoist I-MISC
communists _RARE_
to O
" O
win O
the O
people O
's O
confidence O
" O
and O
win O
election O
to O
parliament O
. O
On O
Monday O
, O
he O
had O
offered O
to O
talk O
to O
leaders O
of O
the O
United I-ORG
People I-ORG
's I-ORG
Front I-ORG
Nepal I-ORG
( O
Bhattarai _RARE_
) O
, O
the O
Maoist I-MISC
faction O
which O
leads O
the O
insurgency _RARE_
. O
" O
The O
government O
is O
ready O
to O
guarantee _RARE_
security O
of O
the O
Maoist I-MISC
representatives O
who O
want O
to O
take O
part O
in O
peaceful _RARE_
dialogue _RARE_
, O
" O
Khadga _RARE_
said O
. O
A O
multi-party _RARE_
democracy O
was O
set O
up O
in O
Nepal I-LOC
six O
years O
ago O
, O
after O
a O
popular O
movement O
by O
the O
centrist _RARE_
Nepali I-ORG
Congress I-ORG
party O
jointly _RARE_
with O
the O
Communist _RARE_
United I-ORG
Marxist-Leninist _RARE_
( O
UML _RARE_
) O
party O
. O
The O
Nepali I-ORG
Congress I-ORG
leads O
the O
three-party _RARE_
coalition O
government O
while O
the O
UML _RARE_
is O
the O
main O
opposition O
party O
. O
Indian I-MISC
soy _RARE_
prices O
end O
steady O
ahead O
of O
holiday O
. O
INDORE _RARE_
, O
India I-LOC
1996-08-27 O
Indian I-MISC
soybean _RARE_
prices O
on O
Tuesday O
remained O
steady O
at O
12,900-13,100 _RARE_
rupees O
per O
tonne O
in O
plant O
delivery O
condition O
, O
dealers O
said O
They O
said O
arrivals _RARE_
were O
poor O
due O
to O
the O
festival O
season O
. O
Markets _RARE_
in O
central O
India I-LOC
would O
be O
closed O
for O
a O
local O
religious O
holiday O
on O
Wednesday O
. O
Soyoil O
prices O
fell O
on O
increased O
selling O
against O
poor O
demand O
. O
Soyoil O
solvent _RARE_
was O
down O
by O
400 O
rupees O
per O
tonne O
and O
soyoil _RARE_
refined O
was O
down O
by O
400 O
rupees O
. O
Soyoil O
refined O
fell O
by O
200 O
rupees O
on O
weak O
undertone _RARE_
. O
Soymeal _RARE_
yellow _RARE_
was O
$ O
276-277 _RARE_
and O
soymeal _RARE_
black O
was O
$ O
246-248 _RARE_
per O
tonne O
in O
export O
. O
Rapeseed _RARE_
extraction _RARE_
was O
$ O
115 _RARE_
per O
tonne O
in O
export O
. O
Export O
demand O
was O
good O
but O
availability _RARE_
was O
limited O
. O
Rapeseed _RARE_
extraction _RARE_
was O
3,850 _RARE_
rupees O
FOR O
Bedibunder _RARE_
and O
was O
3,800-3,825 _RARE_
rupees O
FOR O
Bhavnagar _RARE_
. O
--------------------- _RARE_
( O
Prices _RARE_
in O
rupees O
per O
tonne O
) O
Market _RARE_
Arrivals _RARE_
Auction _RARE_
Traders O
Plant _RARE_
( O
in O
tonnes O
) O
Dewas _RARE_
45 O
Yellow O
12,700-12,950 _RARE_
12,900-13,150 _RARE_
12,900-13,100 _RARE_
Black I-LOC
11,900-12,100 _RARE_
Mandsaur _RARE_
10 O
Yellow O
12,600-12,750 _RARE_
12,700-12,850 _RARE_
Neemuch _RARE_
n.a O
Yellow O
- O
- O
Mhow _RARE_
2 O
Yellow O
12,700-12,800 _RARE_
12,750-12,850 _RARE_
Ratlam _RARE_
10 O
Yellow O
12,600-12,750 _RARE_
12,700-12,800 _RARE_
Ashta _RARE_
10 O
Yellow O
12,700-12,900 _RARE_
12,800-13,000 _RARE_
Indore _RARE_
25 O
Yellow O
12,750-12,950 _RARE_
12,900-13,100 _RARE_
Dhar _RARE_
5 O
Yellow O
12,700-12,800 _RARE_
12,750-12,900 _RARE_
Ujjain _RARE_
8 O
Yellow O
12,750-12,900 _RARE_
12,850-13,050 _RARE_
Jaora _RARE_
n.a O
Yellow O
- O
- O
Barnagar _RARE_
n.a O
Yellow O
- O
- O
Khandwa _RARE_
n.a O
Yellow O
- O
- O
Ashoknagar _RARE_
n.a O
Yellow O
- O
- O
Nalkhera _RARE_
n.a O
Yellow O
- O
- O
---------------------------------- _RARE_
Soyoil O
( O
in O
rupees O
per O
tonne O
) O
Soyoil O
solvent _RARE_
plant O
delivery O
30,300-30,400 _RARE_
Soyoil O
solvent _RARE_
market O
delivery O
30,700-30,800 _RARE_
Soyoil O
refined O
plant O
delivery O
32,700-32,800 _RARE_
Soyoil O
refined O
market O
delivery O
32,900-33,000 _RARE_
-------------------------------- _RARE_
Soymeal _RARE_
( O
in O
rupees O
per O
tonne O
, O
free O
on O
rail-F_RARE_R _RARE_
) O
Yellow I-MISC
Black I-MISC
FOR O
Bombay I-MISC
9,800 _RARE_
8,800 _RARE_
FOR O
Bedi _RARE_
Bunder _RARE_
9,800 _RARE_
8,800 _RARE_
( O
$ O
1=35.73 _RARE_
rupees O
) O
Bangladesh I-LOC
Speaker O
says O
he O
received O
death O
threats O
. O
DHAKA I-LOC
1996-08-27 O
The O
Speaker O
of O
Bangladesh I-LOC
's O
parliament O
, O
Humayun _RARE_
Rasheed _RARE_
Choudhury _RARE_
, O
said O
he O
had O
received O
death O
threats O
from O
anonymous _RARE_
callers _RARE_
after O
opposition O
parties O
threatened O
to O
boycott O
proceedings _RARE_
chaired _RARE_
by O
him O
. O
He O
told O
the O
Bengali _RARE_
newspaper O
Banglabazar _RARE_
Patrika _RARE_
on O
Tuesday O
that O
such O
threats O
were O
possibly O
coming O
from O
" O
those O
who O
want O
to O
push O
the O
country O
into O
chaos _RARE_
and O
unrest O
. O
" O
The O
callers _RARE_
said O
his O
life O
could O
be O
cut O
short O
, O
the O
newspaper O
said O
. O
The O
speaker O
was O
not O
immediately O
available O
for O
comment O
. O
Choudhury _RARE_
, O
a O
former O
foreign O
minister O
and O
veteran O
diplomat O
, O
was O
appointed O
speaker O
of O
the O
330-member _RARE_
parliament O
on O
July O
13 O
, O
a O
month O
after O
general O
elections O
returned O
the O
Awami _RARE_
League I-ORG
of O
Prime O
Minister O
Sheikh _RARE_
Hasina I-PER
to O
power O
after O
21 O
years O
. O
Choudhury _RARE_
also O
was O
president O
of O
the O
41st _RARE_
session O
of O
the O
U.N. I-ORG
General I-ORG
Assembly I-ORG
in O
1986-87 _RARE_
. O
Former O
prime O
minister O
Begum _RARE_
Khaleda _RARE_
Zia _RARE_
, O
now O
the O
opposition O
leader O
in O
parliament O
and O
head O
of O
the O
Bangladesh I-ORG
Nationalist _RARE_
Party I-ORG
( O
BNP _RARE_
) O
, O
said O
her O
followers _RARE_
might O
boycott O
assemby _RARE_
sessions _RARE_
chaired _RARE_
by O
the O
" O
partisan _RARE_
" O
speaker O
. O
" O
The O
ruling O
Awami _RARE_
league O
is O
making O
parliament O
ineffective _RARE_
and O
the O
speaker O
is O
contributing _RARE_
to O
that O
by O
not O
allowing O
the O
opposition O
MPs O
enough O
time O
to O
speak O
, O
" O
she O
told O
a O
rally O
in O
northern O
district _RARE_
of O
Bogra I-LOC
on O
Monday O
. O
Hasina I-PER
, O
speaking O
to O
a O
group O
of O
engineers _RARE_
in O
Dhaka I-LOC
on O
Monday O
, O
accused O
the O
BNP _RARE_
of O
resorting _RARE_
to O
" O
terrorism O
" O
as O
part O
of O
its O
plan O
to O
create O
instability _RARE_
and O
chaos _RARE_
in O
the O
country O
. O
" O
This O
is O
not O
desireable _RARE_
... O
and O
we O
will O
deal O
with O
such O
designs _RARE_
sternly _RARE_
, O
" O
the O
prime O
minister O
said O
. O
Bangladesh I-LOC
June O
M2 _RARE_
up O
3.8 O
pct O
m O
/ O
m O
, O
up O
8.2 _RARE_
pct O
y _RARE_
/ O
y _RARE_
. O
DHAKA I-LOC
1996-08-27 O
Bangladesh I-LOC
's O
M2 _RARE_
money O
supply O
rose O
3.8 O
percent O
in O
June O
to O
456.8 _RARE_
billion O
taka O
after O
a O
0.27 _RARE_
percent O
rise O
to O
439.9 _RARE_
billion O
in O
May O
, O
central O
bank O
officials O
said O
. O
The O
year-on-year _RARE_
rise O
was O
8.2 _RARE_
percent O
to O
June O
, O
1996 O
. O
BANGLADESH _RARE_
'S O
M_RARE_NEY _RARE_
SUPPLY _RARE_
JUNE _RARE_
MAY _RARE_
JUNE _RARE_
1995 O
M2 _RARE_
money O
supply O
( O
bln O
taka O
) O
456.8 _RARE_
439.9 _RARE_
422.1 _RARE_
M1 _RARE_
money O
supply O
( O
bln O
taka O
) O
144.5 _RARE_
139.3 _RARE_
131.7 _RARE_
HELIBOR _RARE_
INTEREST _RARE_
RATES _RARE_
LARGELY _RARE_
UNCHANGED _RARE_
. O
HELSINKI I-LOC
1996-08-27 O
Helibor I-MISC
market O
interest O
rates O
were O
largely O
unchanged O
at O
the O
Bank I-ORG
of I-ORG
Finland I-ORG
's O
daily O
fixing _RARE_
on O
Tuesday O
. O
The O
key O
three-month _RARE_
rate O
was O
steady O
at O
3.40 _RARE_
percent O
. O
August O
27 O
fix O
August O
26 O
fix O
1-mth _RARE_
Helibor I-MISC
3.27 _RARE_
pct O
3.29 _RARE_
pct O
2-mth _RARE_
Helibor I-MISC
3.34 _RARE_
pct O
3.34 _RARE_
pct O
3-mth _RARE_
Helibor I-MISC
3.40 _RARE_
pct O
3.40 _RARE_
pct O
6-mth _RARE_
Helibor I-MISC
3.56 _RARE_
pct O
3.55 _RARE_
pct O
9-mth _RARE_
Helibor I-MISC
3.73 _RARE_
pct O
3.70 _RARE_
pct O
12-mth _RARE_
Helibor I-MISC
3.89 _RARE_
pct O
3.87 _RARE_
pct O
-- O
Helsinki _RARE_
newsroom O
+358 _RARE_
- O
0 O
- O
680 _RARE_
50 O
248 _RARE_
Barrick I-ORG
gets O
93 O
pct O
of O
Arequipa I-ORG
. O
TORONTO I-LOC
1996-08-27 O
Barrick I-ORG
Gold I-ORG
Corp I-ORG
said O
on O
Tuesday O
its O
takeover _RARE_
offer O
for O
Arequipa I-ORG
Resources _RARE_
Ltd I-ORG
was O
successful O
, O
with O
93 O
percent O
of O
the O
36.3 _RARE_
million O
shares O
not O
already O
owned O
tendered _RARE_
under O
the O
bid O
, O
which O
expired _RARE_
overnight O
. O
" O
We O
are O
pleased O
that O
Arequipa I-ORG
shareholders O
ahave _RARE_
chosen _RARE_
so O
overwhelmingly _RARE_
to O
accept O
this O
offer O
. O
We O
now O
have O
the O
opportunity O
to O
realize _RARE_
the O
potential O
of O
Arequipa I-ORG
's O
excellent O
assets O
, O
" O
Barrick I-ORG
chairman O
and O
chief O
executive O
Peter I-PER
Munk _RARE_
said O
in O
a O
statement O
. O
The O
C$ I-MISC
30-a-share _RARE_
deal O
means O
Barrick I-ORG
will O
own O
Arequipa I-ORG
's O
attractive _RARE_
Pierina _RARE_
gold O
deposit O
in O
Peru I-LOC
. O
Barrick I-ORG
said O
details O
involving O
the O
allocation _RARE_
between O
Barrick I-ORG
shares O
and O
cash O
will O
be O
available O
shortly O
. O
Barrick I-ORG
's O
offer O
of O
C$ I-MISC
30 O
a O
share O
or O
part O
cash O
, O
part O
share O
offer O
was O
Barrick I-ORG
's O
second O
attempt O
to O
swallow _RARE_
the O
small O
Vancouver-based _RARE_
gold O
prospector _RARE_
. O
Toronto-based _RARE_
Barrick I-ORG
, O
the O
world O
's O
third O
largest O
gold O
producer _RARE_
, O
sweetened _RARE_
its O
July O
11 O
bid O
to O
C$ I-MISC
30 O
a O
share O
from O
C$ I-MISC
27 O
on O
August O
16 O
after O
a O
fresh _RARE_
batch _RARE_
of O
drill _RARE_
results O
from O
the O
Pierina _RARE_
deposit O
. O
Experts _RARE_
have O
speculated _RARE_
the O
deposit O
has O
potential O
reserves O
of O
up O
to O
12 O
million O
ounces _RARE_
. O
More O
drilling _RARE_
results O
are O
expected O
soon O
. O
The O
Barrick I-ORG
bid O
took O
observers O
by O
surprise O
, O
since O
Arequipa I-ORG
's O
exploration _RARE_
was O
still O
in O
its O
early O
stages O
. O
Arequipa I-ORG
shareholders O
had O
the O
option O
to O
choose _RARE_
C$ I-MISC
30 O
cash O
or O
0.79 _RARE_
Barrick I-ORG
shares O
plus O
50 O
cents O
for O
each O
Arequipa I-ORG
share O
. O
Shares O
were O
to O
be O
pro-rated _RARE_
if O
more O
than O
14.4 _RARE_
million O
were O
requested _RARE_
. O
-- O
Reuters I-ORG
Toronto I-ORG
Bureau I-ORG
416 O
941-8100 _RARE_
Penn _RARE_
Treaty I-ORG
terminates _RARE_
acquisition O
pact O
. O
ALLENTOWN _RARE_
, O
Pa _RARE_
. O
1996-08-27 O
Penn _RARE_
Treaty I-ORG
American I-ORG
Corp I-ORG
said O
Tuesday O
it O
terminated _RARE_
a O
previously O
announced O
non-binding _RARE_
letter O
of O
intent O
to O
purchase O
Merrion _RARE_
Insurance I-ORG
Company I-ORG
Inc I-ORG
, O
a O
New I-LOC
York I-LOC
licensed _RARE_
company O
. O
In O
announcing _RARE_
its O
decision O
, O
Penn _RARE_
Treaty I-ORG
said O
it O
" O
will O
continue O
to O
actively _RARE_
pursue O
entering O
into O
the O
New I-LOC
York I-LOC
long-term O
care O
market O
through O
licensing _RARE_
or O
by O
acquisition O
. O
" O
It O
explained O
the O
" O
addition O
of O
a O
New I-LOC
York I-LOC
license _RARE_
will O
enable _RARE_
Penn _RARE_
Treaty I-ORG
American I-ORG
Corp I-ORG
to O
conduct _RARE_
business O
in O
all O
50 O
states O
, O
following O
the O
company O
's O
acquisition O
of O
Health I-ORG
Insurance I-ORG
of I-ORG
Vermont I-ORG
, O
a O
Vermont I-LOC
domiciled _RARE_
insurer _RARE_
, O
scheduled O
to O
close O
on O
August O
30 O
, O
1996 O
. O
" O
-- O
New I-ORG
York I-ORG
Newsdesk I-ORG
212-859-1610 _RARE_
. O
VNU _RARE_
details O
first-half O
operating O
profits O
. O
HAARLEM _RARE_
, O
Netherlands I-LOC
1996-08-27 O
Publisher _RARE_
VNU _RARE_
gave O
the O
following O
breakdown _RARE_
of O
its O
first-half O
results O
: O
H1 O
1996 O
H1 O
1995 O
Sales O
_RARE_p _RARE_
profit O
Sales O
_RARE_p _RARE_
profit O
Consumer _RARE_
magazines O
618 _RARE_
90 O
568 _RARE_
80 O
Newspapers _RARE_
363 _RARE_
49 O
295 _RARE_
46 O
Commercial O
TV O
127 _RARE_
6 O
loss O
174 _RARE_
33 O
profit O
Business O
info _RARE_
Europe I-LOC
231 _RARE_
24 O
178 _RARE_
18 O
Business O
info _RARE_
USA I-LOC
382 _RARE_
61 O
362 _RARE_
41 O
Education _RARE_
42 O
6 O
36 O
3 O
Miscellaneous _RARE_
charges O
--- O
16 O
--- O
30 O
NOTES O
- O
Sales O
and O
operating O
profit O
are O
given O
in O
millions O
of O
guilders O
. O
Commercial O
TV O
includes O
pro _RARE_
rata _RARE_
share O
of O
sales O
and O
operating O
profits O
in O
Dutch I-MISC
group O
HMG _RARE_
and O
Belgium I-LOC
's O
VTM _RARE_
. O
-- O
Amsterdam I-LOC
newsroom O
+31 O
20 O
504 O
5000 O
, O
Fax O
+31 O
20 O
504 O
5040 _RARE_
AOL I-ORG
Europe I-ORG
forms _RARE_
online _RARE_
advertising O
agency O
. O
HANOVER _RARE_
, O
Germany I-LOC
1996-08-27 O
The O
joint O
venture O
between O
America I-ORG
Online _RARE_
( O
AOL I-ORG
) O
and O
Bertelsmann _RARE_
AG I-ORG
has O
formed O
a O
new O
company O
to O
sell O
advertising O
space O
on O
AOL I-ORG
in O
Europe I-LOC
, O
a O
Bertelsmann _RARE_
official O
said O
on O
Tuesday O
. O
The O
new O
company O
is O
called O
AdOn _RARE_
GmbH _RARE_
and O
is O
located O
in O
Hamburg I-LOC
, O
Bernd I-PER
Schiphorst _RARE_
, O
president O
and O
chief O
operating O
officer O
of O
Bertelsmann _RARE_
's O
New I-ORG
Media _RARE_
business O
division O
said O
on O
the O
sidelines _RARE_
of O
an O
AOL I-ORG
news O
conference O
at O
the O
CeBIT _RARE_
Home O
consumer O
electronics _RARE_
fair O
in O
Hanover _RARE_
. O
Jan I-PER
Buettner _RARE_
, O
managing _RARE_
director O
of O
AOL I-ORG
Germany I-ORG
, O
said O
AdOn _RARE_
was O
in O
the O
formation _RARE_
phase O
and O
would O
" O
get O
off O
the O
ground O
next O
year O
, O
bringing O
in O
advertising O
from O
around O
Europe I-LOC
. O
" O
He O
would O
give O
no O
forecasts O
on O
advertising O
revenue O
. O
AOL I-ORG
is O
the O
leading O
global O
commercial O
online _RARE_
service O
with O
some O
six O
million O
subscribers _RARE_
worldwide O
. O
It O
has O
around O
200,000 O
subscribers _RARE_
in O
Europe I-LOC
, O
with O
two O
thirds _RARE_
of O
that O
number O
in O
Germany I-LOC
alone O
. O
In O
Europe I-LOC
, O
the O
service O
is O
available O
in O
Germany I-LOC
, O
France I-LOC
and O
Britain I-LOC
. O
It O
will O
be O
available O
in O
Austria I-LOC
and O
Switzerland I-LOC
later O
this O
year O
and O
in O
Scandanavia _RARE_
and O
the O
Benelux _RARE_
countries O
next O
year O
. O
-- O
William I-PER
Boston I-PER
, O
CeBIT _RARE_
newsroom O
, O
0172 _RARE_
6736510 _RARE_
All O
passengers O
freed O
from O
Sudanese I-MISC
hijack _RARE_
plane O
. O
STANSTED _RARE_
, O
England I-LOC
1996-08-27 O
All O
passengers O
held O
hostage O
aboard O
a O
hijacked O
Sudanese I-MISC
Airways O
plane O
diverted O
to O
London I-LOC
's O
Stansted I-LOC
airport O
carrying O
199 O
passengers O
and O
crew O
have O
been O
freed O
, O
an O
airport O
spokeswoman O
said O
on O
Tuesday O
. O
Eyewitnesses _RARE_
said O
six O
crew O
members O
had O
also O
been O
allowed O
to O
leave O
the O
aircraft O
. O
Airport _RARE_
spokeswoman O
Rona _RARE_
Young I-PER
confirmed O
that O
all O
the O
passengers O
had O
left O
the O
aircraft O
. O
Police O
said O
a O
number O
of O
crew O
members O
had O
left O
the O
aircraft O
and O
said O
details O
would O
be O
given O
at O
a O
news O
conference O
expected O
to O
be O
held O
in O
the O
next O
few O
minutes O
by O
the O
local O
police O
chief O
. O
The O
passengers O
were O
released O
in O
batches _RARE_
during O
the O
course O
of O
the O
morning O
after O
the O
Airbus I-MISC
A310 _RARE_
landed O
at O
Stansted I-LOC
, O
having O
been O
diverted O
from O
Cyprus I-LOC
. O
The O
aircraft O
was O
hijacked O
on O
a O
flight O
from O
Khartoum I-LOC
to O
Amman I-LOC
by O
six O
or O
seven O
men O
, O
who O
police O
say O
may O
be O
Iraqis I-MISC
. O
-- O
London I-ORG
Newsroom I-ORG
+ _RARE_
00--44-171-542-7947 _RARE_
Swiss I-ORG
Bank I-ORG
Corp I-ORG
sets O
warrants O
on O
DTB-Bund-Future _RARE_
. O
LONDON I-LOC
1996-08-27 O
Swiss I-ORG
Bank I-ORG
Corp I-ORG
says O
it O
has O
issued O
60 O
million O
American-style _RARE_
call O
and O
put O
warrants O
, O
in O
six O
equal O
tranches _RARE_
, O
on O
the O
DTB-Bund-Future _RARE_
March O
1997 O
. O
EXERCISE _RARE_
PERI_RARE_D _RARE_
02.SEP.96-06.MAR.97 _RARE_
PAYDATE _RARE_
30.AUG.96 _RARE_
LISTING _RARE_
FFT _RARE_
DDF _RARE_
MIN _RARE_
EXER _RARE_
L_RARE_T _RARE_
100 O
SP_RARE_T _RARE_
REFERENCE _RARE_
95.35 _RARE_
PCT O
WARRANTS _RARE_
STRIKE _RARE_
ISS O
PRICE O
PREMIUM _RARE_
GEARING _RARE_
CALL O
A O
96.00 _RARE_
PCT O
1.16 _RARE_
DEM I-MISC
1.90 _RARE_
PCT O
82.20 _RARE_
X O
CALL O
B O
97.00 _RARE_
PCT O
0.75 _RARE_
DEM I-MISC
2.50 _RARE_
PCT O
127.10 _RARE_
X O
CALL O
C O
98.00 _RARE_
PCT O
0.47 _RARE_
DEM I-MISC
3.30 _RARE_
PCT O
202.90 _RARE_
X O
PUT _RARE_
D O
94.00 _RARE_
PCT O
0.94 _RARE_
DEM I-MISC
2.40 _RARE_
PCT O
101.40 _RARE_
X O
PUT _RARE_
E _RARE_
95.0 _RARE_
PCT O
1.33 _RARE_
DEM I-MISC
1.80 _RARE_
PCT O
71.70 _RARE_
X O
PUT _RARE_
F O
96.0 _RARE_
PCT O
1.84 _RARE_
DEM I-MISC
1.20 _RARE_
PCT O
51.80 _RARE_
X O
-- O
Reuter _RARE_
London I-ORG
Newsroom I-ORG
+44 O
171 O
542 O
7658 _RARE_
DBRS _RARE_
confirms _RARE_
Power I-ORG
Corp I-ORG
, O
Power I-ORG
Financial O
ratings _RARE_
. O
TORONTO I-LOC
1996-08-27 O
Dominion _RARE_
Bond _RARE_
Rating I-ORG
Service I-ORG
said O
on O
Tuesday O
it O
confirmed O
the O
ratings _RARE_
on O
Power I-ORG
Corp I-ORG
of I-ORG
Canada I-ORG
's O
senior O
debt O
and O
preferred O
shares O
at O
A O
( O
high O
) O
and O
Pfd-2 _RARE_
, O
respectively _RARE_
, O
with O
stable O
trends O
. O
DBRS _RARE_
said O
it O
also O
confirmed O
Power I-ORG
Financial I-ORG
Corp I-ORG
's O
senior O
debentures _RARE_
, O
cumulative _RARE_
preferred O
shares O
and O
non-cumulative _RARE_
first O
preferred O
shares O
, O
series O
B O
, O
at O
AA _RARE_
( O
low O
) O
, O
Pfd-1 _RARE_
and O
Pfd-1 _RARE_
( O
low O
) O
, O
all O
with O
stable O
trends O
. O
Turkey I-LOC
's O
Kurd I-MISC
rebels O
kill O
two O
, O
take O
three O
hostage O
. O
ANKARA I-LOC
1996-08-27 O
Kurdish I-MISC
guerrillas O
killed O
two O
people O
and O
took O
three O
hostage O
after O
stopping _RARE_
two O
intercity _RARE_
buses _RARE_
at O
a O
roadblock _RARE_
in O
eastern O
Turkey I-LOC
, O
security O
officials O
said O
on O
Tuesday O
. O
They O
told O
reporters O
a O
group O
of O
Kurdistan I-ORG
Workers I-ORG
Party I-ORG
( O
PKK I-ORG
) O
guerrillas O
stopped O
the O
buses _RARE_
at O
a O
roadblock _RARE_
on O
the O
road O
linking O
the O
eastern O
provinces O
of O
Erzincan _RARE_
and O
Sivas _RARE_
on O
Monday O
night O
and O
forced O
the O
passengers O
to O
get O
out O
. O
The O
rebels O
killed O
one O
of O
the O
drivers O
and O
a O
passenger O
after O
checking _RARE_
the O
identities _RARE_
of O
the O
passengers O
, O
they O
said O
. O
The O
officials O
said O
the O
rebels O
set O
ablaze _RARE_
two O
buses _RARE_
and O
released O
all O
but O
three O
passengers O
. O
More O
than O
20,000 O
people O
have O
been O
killed O
in O
the O
12-year-old O
conflict O
between O
Turkish I-MISC
troops O
and O
PKK I-ORG
guerrillas O
fighting O
for O
autonomy O
or O
independence O
from O
Turkey I-LOC
. O
Egypt I-LOC
confiscates _RARE_
paper O
for O
" O
mad O
rulers _RARE_
" O
article O
. O
CAIRO I-LOC
1996-08-27 O
Egypt I-LOC
has O
banned O
and O
confiscated O
10,000 O
copies O
of O
the O
Cyprus-based _RARE_
Arabic _RARE_
monthly O
newspaper O
al-Tadamun _RARE_
because O
of O
an O
editorial O
suggesting _RARE_
mental _RARE_
health O
tests O
for O
Arab I-MISC
leaders O
, O
the O
editor-in-chief _RARE_
said O
on O
Tuesday O
. O
Mohamed I-PER
Abu I-PER
Liwaya _RARE_
, O
said O
Information I-ORG
Ministry I-ORG
censors _RARE_
had O
told O
him O
to O
send O
all O
the O
copies O
of O
the O
August O
edition O
back O
to O
Cyprus I-LOC
at O
his O
own O
expense _RARE_
. O
He O
told O
Reuters I-ORG
the O
reason O
was O
his O
own O
front-page _RARE_
editorial O
, O
entitled _RARE_
" O
A O
Chronic _RARE_
Mental _RARE_
Illness _RARE_
" O
in O
which O
he O
attacks O
compliant _RARE_
Arab I-MISC
leaders O
for O
serving O
U.S. I-LOC
and O
Israeli I-MISC
interests O
. O
" O
The O
Arabs I-MISC
demand O
that O
our O
Arab I-MISC
leaders O
undergo _RARE_
a O
compulsory _RARE_
examination _RARE_
by O
a O
team O
of O
psychiatrists _RARE_
to O
see O
how O
sound O
their O
mental _RARE_
capacities _RARE_
are O
, O
" O
the O
editorial O
said O
. O
" O
Because _RARE_
our O
leaders O
have O
started O
to O
behave _RARE_
with O
extreme _RARE_
hostility _RARE_
towards O
the O
interests O
of O
their O
peoples _RARE_
to O
court O
the O
goodwill _RARE_
of O
the O
Americans I-MISC
and O
the O
Zionists _RARE_
, O
" O
he O
added O
. O
The O
censorship _RARE_
office O
denied O
they O
had O
confiscated O
the O
newspapers O
but O
declined O
to O
say O
when O
they O
could O
go O
on O
sale O
. O
IPO _RARE_
FILING _RARE_
- O
Transkaryotic _RARE_
Therapies _RARE_
Inc I-ORG
. O
WASHINGTON I-LOC
1996-08-27 O
Company O
Name _RARE_
Transkaryotic _RARE_
Therapies _RARE_
Inc I-ORG
Nasdaq I-MISC
Stock O
symbol _RARE_
TKTX _RARE_
Estimated _RARE_
price O
range O
$ O
13 O
- O
$ O
15 O
/ O
shr O
Total O
shares O
to O
be O
offered O
2.5 _RARE_
million O
Shrs _RARE_
offered O
by O
company O
2.5 _RARE_
million O
Shrs _RARE_
outstanding O
after O
ipo _RARE_
16,668,560 _RARE_
Lead _RARE_
Underwriter _RARE_
Morgan _RARE_
Stanley _RARE_
and I-ORG
Co I-ORG
Inc I-ORG
Underwriters _RARE_
over-allotment _RARE_
375,000 _RARE_
shrs _RARE_
Shares O
to O
be O
purchased _RARE_
by O
Hoechst _RARE_
Marion _RARE_
Roussel _RARE_
Inc I-ORG
357,143 _RARE_
Business O
: O
developed O
two O
proprietary _RARE_
technology _RARE_
platforms _RARE_
, O
gene _RARE_
activation _RARE_
and O
gene _RARE_
therapy O
. O
Use _RARE_
of O
Proceeds _RARE_
: O
Research O
, O
preclinical _RARE_
and O
clinical _RARE_
product O
development O
, O
and O
general O
corporate O
purposes _RARE_
. O
Financial O
Data O
in O
000s _RARE_
: O
1995 O
1994 O
- O
Revenue O
$ O
15,400 _RARE_
$ O
10,000 O
- O
Net O
Income O
( O
loss O
) O
$ O
2,074 _RARE_
( O
$ O
3,422 _RARE_
) O
AMTRAK _RARE_
train O
hits O
truck O
, O
derails _RARE_
in O
Vermont I-LOC
. O
MONTPELIER _RARE_
, O
Vt _RARE_
. O
1996-08-27 O
An O
Amtrak _RARE_
train O
struck O
a O
logging _RARE_
truck O
early O
on O
Tuesday O
and O
derailed _RARE_
, O
Vermont I-LOC
state O
police O
said O
. O
A O
state O
police O
spokeswoman O
said O
there O
were O
reports O
of O
minor _RARE_
injuries O
as O
a O
result O
of O
the O
derailment _RARE_
near O
Roxbury _RARE_
, O
a O
small O
town O
on O
the O
edge O
of O
the O
Northfield _RARE_
Mountains _RARE_
some O
15 O
miles O
southwest _RARE_
of O
Montpelier _RARE_
, O
the O
state O
capital O
. O
Further _RARE_
details O
were O
not O
immediately O
available O
. O
Wife _RARE_
of O
gun O
victim O
Brady I-PER
praises _RARE_
Clinton I-PER
. O
